"competitor_name_unique","company_name_unique","rank","weight","company_uuid","company_founded_on","company_acquired_on","company_closed_on","competitor_uuid","competitor_founded_on","competitor_acquired_on","competitor_closed_on"
"deutsche-telekom","bt",2,1,"c683360d-9535-9172-583f-8023d7ff9ab9","1980-10-01",NA,NA,"ab47d80c-7971-c8e6-b620-7483498d0c5b","1995-01-01",NA,NA
"deutsche-telekom","sky",5,1,"d02f166d-c4f4-133d-0923-16866bfa5bea","1989-02-05","2016-12-09",NA,"ab47d80c-7971-c8e6-b620-7483498d0c5b","1995-01-01",NA,NA
"deutsche-telekom","deutsche-glasfaser",1,1,"f4d32593-fdea-d9d6-c44e-15b17ea51c08","2012-01-01","2015-07-20",NA,"ab47d80c-7971-c8e6-b620-7483498d0c5b","1995-01-01",NA,NA
"deutsche-telekom","electraline",5,1,"1c38dd8c-a187-4412-87c0-ffaf9e7bfed6",NA,NA,NA,"ab47d80c-7971-c8e6-b620-7483498d0c5b","1995-01-01",NA,NA
"deutsche-telekom","itv",5,1,"2f2574cc-97b9-83ce-e146-c172952a63c1","1954-01-01",NA,NA,"ab47d80c-7971-c8e6-b620-7483498d0c5b","1995-01-01",NA,NA
"deutsche-telekom","telecom-italia",3,1,"fb9f4a62-eb31-aae7-185f-6f6ede984669","1908-01-01",NA,NA,"ab47d80c-7971-c8e6-b620-7483498d0c5b","1995-01-01",NA,NA
"deutsche-telekom","orange",3,1,"a0350af1-0869-d550-8103-cacc3a9b9ef8","1991-01-01",NA,NA,"ab47d80c-7971-c8e6-b620-7483498d0c5b","1995-01-01",NA,NA
"deutscheautomobiltreuhandgmbh","estify",6,1,"92225187-6903-8b03-e69b-0ecb6dc6e2f2","2012-01-01",NA,NA,"770b09ac-494a-4cb8-b294-38003189ffad","1931-02-01",NA,NA
"deutscheautomobiltreuhandgmbh","kbb",8,1,"0862738f-a65e-44cd-bcd2-de468aafbdb7","1926-01-01",NA,NA,"770b09ac-494a-4cb8-b294-38003189ffad","1931-02-01",NA,NA
"deutscheautomobiltreuhandgmbh","mechanicbusinesspro",7,1,"1fd5bedb-06e9-4732-b449-7af1d9196a0c","2012-01-01",NA,NA,"770b09ac-494a-4cb8-b294-38003189ffad","1931-02-01",NA,NA
"deutscheautomobiltreuhandgmbh","gtmotive",5,1,"7c80a768-2b11-4c99-80fb-de2e30dd6995","1971-01-01",NA,NA,"770b09ac-494a-4cb8-b294-38003189ffad","1931-02-01",NA,NA
"deutscheautomobiltreuhandgmbh","cccis",6,1,"f7e165fa-68dd-4e03-85a5-ce9efee87215","1980-01-01",NA,NA,"770b09ac-494a-4cb8-b294-38003189ffad","1931-02-01",NA,NA
"dex-media","wbin-tv",8,1,"460b4193-3557-4b49-a6d6-20c4cf5c1f72",NA,NA,NA,"7d64cfba-2937-03dc-bcf2-4db966018a6f","2013-01-01",NA,NA
"dex-media","comcast-spotlight",6,1,"42d6d7ca-3caa-eb87-6b90-c9854996726d","2003-01-01",NA,NA,"7d64cfba-2937-03dc-bcf2-4db966018a6f","2013-01-01",NA,NA
